ApparentElevation,AttenuationdB,density
31.39999999999992,1.1370242911947068,12.5
31.59999999999992,1.1305774497094978,12.5
31.79999999999992,1.1242168355787274,12.5
31.99999999999992,1.1179408508041546,12.5
32.19999999999992,1.111747937058962,12.5
32.39999999999992,1.1056365744502237,12.5
32.59999999999992,1.0996052803641088,12.5
32.799999999999926,1.0936526083161107,12.5
32.99999999999993,1.0877771468837643,12.5
33.19999999999993,1.081977518636206,12.5
33.399999999999935,1.0762523791288152,12.5
33.59999999999994,1.0706004159296811,12.5
33.79999999999994,1.0650203476749114,12.5
33.99999999999994,1.0595109231563242,12.5
34.199999999999946,1.0540709204453143,12.5
34.39999999999995,1.0486991460500352,12.5
34.59999999999995,1.043394434090263,12.5
34.799999999999955,1.0381556455182033,12.5
34.99999999999996,1.0329816673406989,12.5
35.19999999999996,1.0278714118937513,12.5
35.39999999999996,1.0228238161309269,12.5
35.599999999999966,1.0178378409288442,12.5
35.79999999999997,1.012912470421601,12.5
35.99999999999997,1.008046711368061,12.5
36.199999999999974,1.0032395925156163,12.5
36.39999999999998,0.9984901640144,12.5
36.59999999999998,0.9937974968198796,12.5
36.79999999999998,0.9891606821390078,12.5
36.999999999999986,0.9845788308873384,12.5
37.19999999999999,0.980051073152271,12.5
37.39999999999999,0.9755765576958769,12.5
37.599999999999994,0.9711544514483051,12.5
37.8,0.9667839390361811,12.5
38,0.9624642223174867,12.5
38.2,0.9581945199333345,12.5
38.400000000000006,0.9539740668723041,12.5
38.60000000000001,0.949802114050955,12.5
38.80000000000001,0.9456779278979616,12.5
39.000000000000014,0.9416007899722548,12.5
39.20000000000002,0.937569996560856,12.5
39.40000000000002,0.9335848583245762,12.5
39.60000000000002,0.9296446999284567,12.5
39.800000000000026,0.9257488596850182,12.5
40.00000000000003,0.9218966892285748,12.5
40.20000000000003,0.9180875531814582,12.5
40.400000000000034,0.9143208288229377,12.5
40.60000000000004,0.9105959057934369,12.5
40.80000000000004,0.9069121857866308,12.5
41.00000000000004,0.9032690822588118,12.5
41.200000000000045,0.8996660201384942,12.5
41.40000000000005,0.8961024355693996,12.5
41.60000000000005,0.8925777756131734,12.5
41.800000000000054,0.8890914980156512,12.5
42.00000000000006,0.8856430709447293,12.5
42.20000000000006,0.8822319727374074,12.5
42.40000000000006,0.8788576916781473,12.5
42.600000000000065,0.875519725743044,12.5
42.80000000000007,0.8722175824027074,12.5
43.00000000000007,0.8689507783753515,12.5
43.200000000000074,0.8657188394375492,12.5
43.40000000000008,0.8625213002023606,12.5
43.60000000000008,0.8593577039235083,12.5
43.80000000000008,0.8562276022897561,12.5
44.000000000000085,0.8531305552544507,12.5
44.20000000000009,0.8500661308318946,12.5
44.40000000000009,0.8470339049232035,12.5
44.600000000000094,0.8440334611389183,12.5
44.8000000000001,0.8410643906358328,12.5
45.0000000000001,0.8381262919354606,12.5
45.2000000000001,0.8352187707802554,12.5
45.400000000000105,0.832341439958868,12.5
45.60000000000011,0.8294939191699191,12.5
45.80000000000011,0.826675834847425,12.5
46.000000000000114,0.8238868200486943,12.5
46.20000000000012,0.8211265142830572,12.5
46.40000000000012,0.8183945633903573,12.5
46.60000000000012,0.8156906193971373,12.5
46.800000000000125,0.8130143403939504,12.5
47.00000000000013,0.810365390406287,12.5
47.20000000000013,0.8077434392539632,12.5
47.400000000000134,0.8051481624506398,12.5
47.600000000000136,0.802579241084131,12.5
47.80000000000014,0.8000363616838643,12.5
48.00000000000014,0.7975192161255301,12.5
48.200000000000145,0.7950275015095294,12.5
48.40000000000015,0.792560920063884,12.5
48.60000000000015,0.7901191790326042,12.5
48.80000000000015,0.7877019905783104,12.5
49.000000000000156,0.7853090716793218,12.5
49.20000000000016,0.7829401440363083,12.5
49.40000000000016,0.7805949339779579,12.5
49.600000000000165,0.7782731723617208,12.5
49.80000000000017,0.7759745945016869,12.5
50.00000000000017,0.7736989400448437,12.5
50.20000000000017,0.7714459529339576,12.5
50.400000000000176,0.7692153812883822,12.5
50.60000000000018,0.7670069773303093,12.5
50.80000000000018,0.7648204973130601,12.5
51.000000000000185,0.7626557014282042,12.5
51.20000000000019,0.7605123537531265,12.5
51.40000000000019,0.7583902221486611,12.5
51.60000000000019,0.7562890782160628,12.5
51.800000000000196,0.7542086971924772,12.5
52.0000000000002,0.7521488579194379,12.5
52.2000000000002,0.7501093427397985,12.5
52.400000000000205,0.7480899374559689,12.5
52.60000000000021,0.7460904312587716,12.5
52.80000000000021,0.7441106166545007,12.5
53.00000000000021,0.742150289417841,12.5
53.200000000000216,0.7402092485265304,12.5
53.40000000000022,0.7382872960994111,12.5
53.60000000000022,0.7363842373391049,12.5
53.800000000000225,0.7344998804852461,12.5
54.00000000000023,0.7326340367364567,12.5
54.20000000000023,0.7307865202311673,12.5
54.40000000000023,0.7289571479606873,12.5
54.600000000000236,0.727145739740618,12.5
54.80000000000024,0.7253521181518522,12.5
55.00000000000024,0.7235761084907768,12.5
55.200000000000244,0.7218175387224295,12.5
55.40000000000025,0.7200762394411464,12.5
55.60000000000025,0.7183520438033812,12.5
55.80000000000025,0.7166447875127571,12.5
56.000000000000256,0.7149543087499399,12.5
56.20000000000026,0.7132804481404598,12.5
56.40000000000026,0.7116230487141408,12.5
56.600000000000264,0.7099819558642401,12.5
56.80000000000027,0.7083570172901485,12.5
57.00000000000027,0.7067480829933444,12.5
57.20000000000027,0.7051550052021812,12.5
57.400000000000276,0.7035776383499399,12.5
57.60000000000028,0.7020158390466439,12.5
57.80000000000028,0.7004694660203307,12.5
58.000000000000284,0.698938380105144,12.5
58.20000000000029,0.6974224441887237,12.5
58.40000000000029,0.6959215231910285,12.5
58.60000000000029,0.6944354840169059,12.5
58.800000000000296,0.6929641955359115,12.5
59.0000000000003,0.691507528555294,12.5
59.2000000000003,0.6900653557634968,12.5
59.400000000000304,0.6886375517263404,12.5
59.60000000000031,0.6872239928409826,12.5
59.80000000000031,0.6858245573087886,12.5
60.00000000000031,0.684439125122311,12.5
60.200000000000315,0.6830675780101687,12.5
60.40000000000032,0.6817097994288578,12.5
60.60000000000032,0.68036567452984,12.5
60.800000000000324,0.6790350901348448,12.5
61.00000000000033,0.6777179347040816,12.5
61.20000000000033,0.6764140983165254,12.5
61.40000000000033,0.6751234726496728,12.5
61.600000000000335,0.6738459509339698,12.5
61.80000000000034,0.6725814279596525,12.5
62.00000000000034,0.6713298000224585,12.5
62.200000000000344,0.6700909649290812,12.5
62.40000000000035,0.668864821951037,12.5
62.60000000000035,0.6676512718150381,12.5
62.80000000000035,0.666450216677073,12.5
63.000000000000355,0.6652615601025444,12.5
63.20000000000036,0.6640852070481171,12.5
63.40000000000036,0.6629210638360996,12.5
63.600000000000364,0.6617690381320062,12.5
63.80000000000037,0.6606290389396735,12.5
64.00000000000037,0.6595009765617856,12.5
64.20000000000037,0.6583847625993348,12.5
64.40000000000038,0.6572803099190446,12.5
64.60000000000038,0.6561875326440525,12.5
64.80000000000038,0.6551063461268678,12.5
65.00000000000038,0.6540366669470854,12.5
65.20000000000039,0.6529784128806485,12.5
65.40000000000039,0.651931502900844,12.5
65.60000000000039,0.6508958571017842,12.5
65.8000000000004,0.6498713967802227,12.5
66.0000000000004,0.6488580443451692,12.5
66.2000000000004,0.6478557233326093,12.5
66.4000000000004,0.6468643583805314,12.5
66.6000000000004,0.6458838752161409,12.5
66.80000000000041,0.6449142006434784,12.5
67.00000000000041,0.64395526252225,12.5
67.20000000000041,0.6430069897615263,12.5
67.40000000000042,0.6420693123020375,12.5
67.60000000000042,0.6411421611074039,12.5
67.80000000000042,0.6402254681367681,12.5
68.00000000000043,0.6393191663555712,12.5
68.20000000000043,0.638423189693866,12.5
68.40000000000043,0.6375374730594101,12.5
68.60000000000043,0.636661952311729,12.5
68.80000000000044,0.6357965642504438,12.5
69.00000000000044,0.6349412466065266,12.5
69.20000000000044,0.6340959380353389,12.5
69.40000000000045,0.6332605780873282,12.5
69.60000000000045,0.632435107223135,12.5
69.80000000000045,0.6316194667787273,12.5
70.00000000000045,0.6308135989691284,12.5
70.20000000000046,0.6300174468686707,12.5
70.40000000000046,0.6292309544121709,12.5
70.60000000000046,0.6284540663701129,12.5
70.80000000000047,0.6276867283504811,12.5
71.00000000000047,0.6269288867812515,12.5
71.20000000000047,0.6261804889079408,12.5
71.40000000000047,0.6254414827785001,12.5
71.60000000000048,0.6247118172328483,12.5
71.80000000000048,0.6239914419017145,12.5
72.00000000000048,0.6232803071879385,12.5
72.20000000000049,0.622578364265101,12.5
72.40000000000049,0.6218855650682508,12.5
72.60000000000049,0.6212018622755218,12.5
72.8000000000005,0.6205272093215294,12.5
73.0000000000005,0.6198615603574125,12.5
73.2000000000005,0.6192048702760974,12.5
73.4000000000005,0.6185570946822264,12.5
73.6000000000005,0.6179181898988145,12.5
73.80000000000051,0.617288112943874,12.5
74.00000000000051,0.6166668215279233,12.5
74.20000000000051,0.6160542740709065,12.5
74.40000000000052,0.6154504296532051,12.5
74.60000000000052,0.6148552480437621,12.5
74.80000000000052,0.6142686896759523,12.5
75.00000000000053,0.6136907156408364,12.5
75.20000000000053,0.6131212876883905,12.5
75.40000000000053,0.6125603682205173,12.5
75.60000000000053,0.6120079202756907,12.5
75.80000000000054,0.6114639075356592,12.5
76.00000000000054,0.6109282943008286,12.5
76.20000000000054,0.6104010455081493,12.5
76.40000000000055,0.6098821267138232,12.5
76.60000000000055,0.6093715040752323,12.5
76.80000000000055,0.6088691443637868,12.5
77.00000000000055,0.6083750149574945,12.5
77.20000000000056,0.6078890838261797,12.5
77.40000000000056,0.6074113195305341,12.5
77.60000000000056,0.6069416912209533,12.5
77.80000000000057,0.6064801686219784,12.5
78.00000000000057,0.6060267220512741,12.5
78.20000000000057,0.6055813223746975,12.5
78.40000000000057,0.6051439410485555,12.5
78.60000000000058,0.6047145500773212,12.5
78.80000000000058,0.6042931220277468,12.5
79.00000000000058,0.6038796300164438,12.5
79.20000000000059,0.6034740477174668,12.5
79.40000000000059,0.6030763493442325,12.5
79.60000000000059,0.6026865096565726,12.5
79.8000000000006,0.6023045039416659,12.5
80.0000000000006,0.6019303080306212,12.5
80.2000000000006,0.601563898284773,12.5
80.4000000000006,0.6012052515732288,12.5
80.6000000000006,0.6008543453131301,12.5
80.80000000000061,0.6005111574219052,12.5
81.00000000000061,0.6001756663435568,12.5
81.20000000000061,0.5998478510194682,12.5
81.40000000000062,0.5995276909151872,12.5
81.60000000000062,0.5992151659976314,12.5
81.80000000000062,0.5989102567327085,12.5
82.00000000000063,0.5986129440855809,12.5
82.20000000000063,0.5983232095189525,12.5
82.40000000000063,0.5980410349896034,12.5
82.60000000000063,0.597766402947215,12.5
82.80000000000064,0.5974992963282382,12.5
83.00000000000064,0.5972396985493356,12.5
83.20000000000064,0.5969875935201657,12.5
83.40000000000065,0.5967429656246661,12.5
83.60000000000065,0.5965057997212894,12.5
83.80000000000065,0.5962760811568145,12.5
84.00000000000065,0.5960537957341471,12.5
84.20000000000066,0.5958389297443967,12.5
84.40000000000066,0.595631469942412,12.5
84.60000000000066,0.595431403543941,12.5
84.80000000000067,0.595238718239955,12.5
85.00000000000067,0.5950534021786681,12.5
85.20000000000067,0.5948754439709364,12.5
85.40000000000067,0.5947048326916802,12.5
85.60000000000068,0.5945415578674623,12.5
85.80000000000068,0.5943856094939313,12.5
86.00000000000068,0.594236978004962,12.5
86.20000000000068,0.5940956543033684,12.5
86.40000000000069,0.593961629733242,12.5
86.60000000000069,0.5938348961028657,12.5
86.8000000000007,0.5937154456569732,12.5
87.0000000000007,0.5936032711004935,12.5
87.2000000000007,0.5934983655765143,12.5
87.4000000000007,0.5934007226857284,12.5
87.6000000000007,0.593310336462468,12.5
87.80000000000071,0.5932272013957242,12.5
88.00000000000071,0.5931513124131611,12.5
88.20000000000071,0.5930826648898118,12.5
88.40000000000072,0.5930212546393905,12.5
88.60000000000072,0.592967077926602,12.5
88.80000000000072,0.592920131439159,12.5
89.00000000000072,0.5928804123286667,12.5
89.20000000000073,0.5928479181715901,12.5
89.40000000000073,0.592822646989629,12.5
89.60000000000073,0.5928045972437583,12.5
89.80000000000074,0.5927937678330035,12.5
0,28.51165296668509,7.5
0.2,24.162994690823357,7.5
0.4,20.62997010826614,7.5
0.6000000000000001,17.889147978066944,7.5
0.8,15.723996455365901,7.5
1,13.981656645091663,7.5
1.2,12.55617756319405,7.5
1.4,11.372813381284436,7.5
1.5999999999999999,10.377735609632477,7.5
1.7999999999999998,9.531413097302176,7.5
1.9999999999999998,8.804289413918614,7.5
2.1999999999999997,8.173903400914641,7.5
2.4,7.622932069421406,7.5
2.6,7.137834832101867,7.5
2.8000000000000003,6.707897562126776,7.5
3.0000000000000004,6.3245474858973365,7.5
3.2000000000000006,5.9808547414999484,7.5
3.400000000000001,5.6711646795198005,7.5
3.600000000000001,5.390823114329205,7.5
3.800000000000001,5.135968579541793,7.5
4.000000000000001,4.903373509559223,7.5
4.200000000000001,4.690321577008589,7.5
4.400000000000001,4.494512048826607,7.5
4.600000000000001,4.313984544299017,7.5
4.800000000000002,4.147059349597167,7.5
5.000000000000002,3.9922897028384434,7.5
5.200000000000002,3.8484233695548906,7.5
5.400000000000002,3.7143714867453146,7.5
5.600000000000002,3.5891831369461524,7.5
5.8000000000000025,3.472024471772143,7.5
6.000000000000003,3.362161472076159,7.5
6.200000000000003,3.25894563361077,7.5
6.400000000000003,3.1618020203841737,7.5
6.600000000000003,3.070219245261277,7.5
6.800000000000003,2.983741027840681,7.5
7.0000000000000036,2.9019590498748684,7.5
7.200000000000004,2.824506883366695,7.5
7.400000000000004,2.751054809612661,7.5
7.600000000000004,2.6813053815600614,7.5
7.800000000000004,2.6149896089603777,7.5
8.000000000000004,2.5518636674701956,7.5
8.200000000000003,2.4917060502644004,7.5
8.400000000000002,2.434315094775983,7.5
8.600000000000001,2.37950682858411,7.5
8.8,2.327113087757024,7.5
9,2.276979868545704,7.5
9.2,2.2289658795901386,7.5
9.399999999999999,2.1829412669202384,7.5
9.599999999999998,2.1387864883265184,7.5
9.799999999999997,2.096391317198811,7.5
9.999999999999996,2.0556539588908755,7.5
10.199999999999996,2.016480265147752,7.5
10.399999999999995,1.9787830342012789,7.5
10.599999999999994,1.9424813858975072,7.5
10.799999999999994,1.9075002026744488,7.5
10.999999999999993,1.8737696284969438,7.5
11.199999999999992,1.8412246188791686,7.5
11.399999999999991,1.8098045360542614,7.5
11.59999999999999,1.779452784128506,7.5
11.79999999999999,1.7501164796974709,7.5
11.99999999999999,1.7217461539954444,7.5
12.199999999999989,1.6942954831242656,7.5
12.399999999999988,1.6677210433364507,7.5
12.599999999999987,1.641982088708943,7.5
12.799999999999986,1.6170403488696428,7.5
12.999999999999986,1.5928598446983973,7.5
13.199999999999985,1.5694067201846043,7.5
13.399999999999984,1.546649088807283,7.5
13.599999999999984,1.5245568930129663,7.5
13.799999999999983,1.5031017755020089,7.5
13.999999999999982,1.4822569611932095,7.5
14.199999999999982,1.4619971488488195,7.5
14.39999999999998,1.4422984114476693,7.5
14.59999999999998,1.4231381045111962,7.5
14.79999999999998,1.4044947816335802,7.5
14.999999999999979,1.3863481165832452,7.5
15.199999999999978,1.3686788313881826,7.5
15.399999999999977,1.3514686298575282,7.5
15.599999999999977,1.3347001360968516,7.5
15.799999999999976,1.3183568375645651,7.5
15.999999999999975,1.3024230322912613,7.5
16.199999999999974,1.2868837799130295,7.5
16.399999999999974,1.2717248562031747,7.5
16.599999999999973,1.256932710809662,7.5
16.799999999999972,1.2424944279436252,7.5
16.99999999999997,1.2283976897805764,7.5
17.19999999999997,1.2146307423560456,7.5
17.39999999999997,1.2011823637673813,7.5
17.59999999999997,1.1880418344913717,7.5
17.79999999999997,1.1751989096677087,7.5
17.999999999999968,1.1626437931865727,7.5
18.199999999999967,1.1503671134568234,7.5
18.399999999999967,1.1383599007216971,7.5
18.599999999999966,1.1266135658050684,7.5
18.799999999999965,1.1151198801963884,7.5
18.999999999999964,1.1038709573763892,7.5
19.199999999999964,1.0928592352616204,7.5
19.399999999999963,1.0820774597480531,7.5
19.599999999999962,1.0715186692276155,7.5
19.79999999999996,1.0611761800301658,7.5
19.99999999999996,1.0510435727273004,7.5
20.19999999999996,1.0411146792322514,7.5
20.39999999999996,1.0313835706469576,7.5
20.59999999999996,1.0218445458160696,7.5
20.799999999999958,1.0124921205115691,7.5
20.999999999999957,1.0033210172454832,7.5
21.199999999999957,0.9943261556382338,7.5
21.399999999999956,0.9855026433266912,7.5
21.599999999999955,0.9768457673656834,7.5
21.799999999999955,0.9683509860967253,7.5
21.999999999999954,0.9600139214549982,7.5
22.199999999999953,0.9518303516864021,7.5
22.399999999999952,0.943796204453108,7.5
22.59999999999995,0.9359075502910804,7.5
22.79999999999995,0.9281605964171675,7.5
22.99999999999995,0.9205516808502818,7.5
23.19999999999995,0.9130772668351453,7.5
23.39999999999995,0.9057339375453015,7.5
23.599999999999948,0.8985183910541463,7.5
23.799999999999947,0.8914274355630362,7.5
23.999999999999947,0.8844579848462073,7.5
24.199999999999946,0.8776070539451599,7.5
24.399999999999945,0.8708717550498826,7.5
24.599999999999945,0.864249293590692,7.5
24.799999999999944,0.857736964514743,7.5
24.999999999999943,0.8513321487369483,7.5
25.199999999999942,0.8450323097624206,7.5
25.39999999999994,0.8388349904630281,7.5
25.59999999999994,0.8327378100026944,7.5
25.79999999999994,0.8267384609107107,7.5
25.99999999999994,0.8208347062786869,7.5
26.19999999999994,0.8150243770994073,7.5
26.399999999999938,0.8093053697047633,7.5
26.599999999999937,0.8036756433401844,7.5
26.799999999999937,0.7981332178298579,7.5
26.999999999999936,0.792676171355421,7.5
27.199999999999935,0.7873026383227518,7.5
27.399999999999935,0.78201080733293,7.5
27.599999999999934,0.7767989192257965,7.5
27.799999999999933,0.7716652652229654,7.5
27.999999999999932,0.7666081851374362,7.5
28.199999999999932,0.7616260656643378,7.5
28.39999999999993,0.756717338742591,7.5
28.59999999999993,0.7518804799858073,7.5
28.79999999999993,0.747114007174504,7.5
28.99999999999993,0.7424164788137635,7.5
29.19999999999993,0.7377864927484394,7.5
29.399999999999928,0.7332226848339117,7.5
29.599999999999927,0.7287237276591542,7.5
29.799999999999926,0.7242883293277422,7.5
29.999999999999925,0.7199152322769834,7.5
30.199999999999925,0.7156032121493672,7.5
30.399999999999924,0.7113510767107802,7.5
30.599999999999923,0.7071576647996353,7.5
30.799999999999923,0.7030218453395217,7.5
30.999999999999922,0.6989425163561751,7.5
31.19999999999992,0.6949186040650334,7.5
31.39999999999992,0.6909490619731464,7.5
31.59999999999992,0.6870328700209805,7.5
31.79999999999992,0.6831690337588422,7.5
31.99999999999992,0.6793565835483995,7.5
32.19999999999992,0.6755945737978144,7.5
32.39999999999992,0.6718820822270197,7.5
32.59999999999992,0.6682182091518086,7.5
32.799999999999926,0.6646020768012812,7.5
32.99999999999993,0.6610328286618403,7.5
33.19999999999993,0.6575096288333464,7.5
33.399999999999935,0.6540316614193168,7.5
33.59999999999994,0.6505981299365676,7.5
33.79999999999994,0.6472082567400668,7.5
33.99999999999994,0.6438612824753734,7.5
34.199999999999946,0.6405564655478484,7.5
34.39999999999995,0.6372930816040142,7.5
34.59999999999995,0.6340704230411761,7.5
34.799999999999955,0.6308877985261134,7.5
34.99999999999996,0.6277445325338807,7.5
35.19999999999996,0.6246399649021013,7.5
35.39999999999996,0.6215734503951375,7.5
35.599999999999966,0.6185443582939659,7.5
35.79999999999997,0.6155520719867945,7.5
35.99999999999997,0.6125959885816332,7.5
36.199999999999974,0.6096755185321723,7.5
36.39999999999998,0.6067900852670504,7.5
36.59999999999998,0.6039391248437419,7.5
36.79999999999998,0.6011220856010762,7.5
36.999999999999986,0.598338427833776,7.5
37.19999999999999,0.5955876234725812,7.5
37.39999999999999,0.5928691557725104,7.5
37.599999999999994,0.5901825190121597,7.5
37.8,0.5875272182097208,7.5
38,0.5849027688359523,7.5
38.2,0.5823086965426497,7.5
38.400000000000006,0.5797445369046368,7.5
38.60000000000001,0.5772098351555495,7.5
38.80000000000001,0.5747041459479545,7.5
39.000000000000014,0.5722270331083233,7.5
39.20000000000002,0.5697780694075456,7.5
39.40000000000002,0.5673568363295083,7.5
39.60000000000002,0.5649629238607965,7.5
39.800000000000026,0.5625959302723628,7.5
40.00000000000003,0.5602554619124862,7.5
40.20000000000003,0.5579411330153241,7.5
40.400000000000034,0.5556525654953769,7.5
40.60000000000004,0.5533893887672674,7.5
40.80000000000004,0.5511512395626149,7.5
41.00000000000004,0.5489377617455792,7.5
41.200000000000045,0.5467486061552542,7.5
41.40000000000005,0.5445834304210322,7.5
41.60000000000005,0.5424418988076616,7.5
41.800000000000054,0.5403236820631332,7.5
42.00000000000006,0.5382284572630431,7.5
42.20000000000006,0.5361559076486407,7.5
42.40000000000006,0.5341057225005926,7.5
42.600000000000065,0.532077596987769,7.5
42.80000000000007,0.5300712320302724,7.5
43.00000000000007,0.5280863341749266,7.5
43.200000000000074,0.5261226154549952,7.5
43.40000000000008,0.5241797932730806,7.5
43.60000000000008,0.5222575902739621,7.5
43.80000000000008,0.5203557342276004,7.5
44.000000000000085,0.5184739579120805,7.5
44.20000000000009,0.5166119990040678,7.5
44.40000000000009,0.5147695999652259,7.5
44.600000000000094,0.5129465079405894,7.5
44.8000000000001,0.5111424746501534,7.5
45.0000000000001,0.509357256289437,7.5
45.2000000000001,0.5075906134370177,7.5
